text,humAID_class,location_text,location_type,confidence,display_name,lat,lon,disaster_type
#Harvey Live Updates: Death Toll Rises in #Texas #TexasFlood #Beaumont #Houston,injured_or_dead_people,Texas,State,3,"Texas, United States",31.2638905,-98.5456116,Hurricane_harvey
#Harvey Live Updates: Death Toll Rises in #Texas #TexasFlood #Beaumont #Houston,injured_or_dead_people,Houston,City/town,3,"Houston, Harris County, Texas, United States",29.7589382,-95.3676974,Hurricane_harvey
I liked a @0000000 video HURRICANE HARVEY EVACUATION: PORT LAVACA TO THE WOODLANDS,displaced_people_and_evacuations,PORT LAVACA,City/town,3,"Port Lavaca, Calhoun County, United States",28.6149968,-96.6260892,Hurricane_harvey
I liked a @0000000 video HURRICANE HARVEY EVACUATION: PORT LAVACA TO THE WOODLANDS,displaced_people_and_evacuations,WOODLANDS,City/town,3,"Woodlands, Wilson County, United States",29.26699915,-98.17867127686878,Hurricane_harvey
3 #NLV firefighters deployed to #Houston yesterday w/ FEMA team. Started water rescues this AM. #NLVproud #Harvey,rescue_volunteering_or_donation_effort,Houston,City/town,3,"Houston, Harris County, Texas, United States",29.7589382,-95.3676974,Hurricane_harvey
"WATCH: Firefighters rescue horse stranded in rising floodwaters caused by #Harvey in College Station, Texas:",rescue_volunteering_or_donation_effort,College Station,Human-made Point-of-Interest,3,"College Station, Brazos County, Texas, United States",30.5955289,-96.3071042,Hurricane_harvey
"WATCH: Firefighters rescue horse stranded in rising floodwaters caused by #Harvey in College Station, Texas:",rescue_volunteering_or_donation_effort,Texas,State,3,"Texas, United States",31.2638905,-98.5456116,Hurricane_harvey
@000000000 Tornado warnings going off but so far only one I know of was out in NE area.,caution_and_advice,NE,State,2,"Nebraska, United States",41.7370229,-99.5873816,Hurricane_harvey
Pretty sunrise from #Pewaukee HS. Donation drive for #Harvey victims kicks off at 7:30 am. @0000000000,rescue_volunteering_or_donation_effort,Pewaukee,City/town,3,"Village of Pewaukee, Waukesha County, Wisconsin, 53072, United States",43.0805651,-88.2612045,Hurricane_harvey
"Floods wreaking havoc through Texas, Nepal, India, Bangladesh: 10 million + affected, 1200+ dead Almost as if the climate is changing",injured_or_dead_people,Texas,State,3,"Texas, United States",31.2638905,-98.5456116,Hurricane_harvey
"Floods wreaking havoc through Texas, Nepal, India, Bangladesh: 10 million + affected, 1200+ dead Almost as if the climate is changing",injured_or_dead_people,Nepal,Country,3,नेपाल,28.1083929,84.0917139,Hurricane_harvey
"Floods wreaking havoc through Texas, Nepal, India, Bangladesh: 10 million + affected, 1200+ dead Almost as if the climate is changing",injured_or_dead_people,India,Country,3,India,22.3511148,78.6677428,Hurricane_harvey
"Floods wreaking havoc through Texas, Nepal, India, Bangladesh: 10 million + affected, 1200+ dead Almost as if the climate is changing",injured_or_dead_people,Bangladesh,Country,3,বাংলাদেশ,24.4769288,90.2934413,Hurricane_harvey
Along w/15K water bottles headed to #Houston will be support letters from students in #RichtonPark. #harvey #hurricaneharvey @0000000000,rescue_volunteering_or_donation_effort,Houston,City/town,3,"Houston, Harris County, Texas, United States",29.7589382,-95.3676974,Hurricane_harvey
Along w/15K water bottles headed to #Houston will be support letters from students in #RichtonPark. #harvey #hurricaneharvey @0000000000,rescue_volunteering_or_donation_effort,RichtonPark,City/town,3,"Richton Park, Rich Township, Cook County, Illinois, 60471, United States",41.484479,-87.7033787,Hurricane_harvey
Tornado warning for Chambers and Liberty counties in SE Texas until 2:30 am CDT @00000,caution_and_advice,Texas,State,3,"Texas, United States",31.2638905,-98.5456116,Hurricane_harvey
The Latest: George R. Brown Convention Center rapidly approaches double original capacity for #Harvey evacuees.,displaced_people_and_evacuations,George R. Brown Convention Center,Human-made Point-of-Interest,3,"George R. Brown Convention Center, 1001, Avenida de Las Americas, Houston, Harris County, 77010, United States",29.75179315,-95.3581138737003,Hurricane_harvey
"As soon as Hurricane Harvey hit, Mexico and Venezuela stepped up to offer help to the US",rescue_volunteering_or_donation_effort,Mexico,Country,3,México,23.6585116,-102.0077097,Hurricane_harvey
"As soon as Hurricane Harvey hit, Mexico and Venezuela stepped up to offer help to the US",rescue_volunteering_or_donation_effort,Venezuela,Country,3,Venezuela,8.0018709,-66.1109318,Hurricane_harvey
"As soon as Hurricane Harvey hit, Mexico and Venezuela stepped up to offer help to the US",rescue_volunteering_or_donation_effort,US,Country,3,United States,39.7837304,-100.445882,Hurricane_harvey
I hope when this shit storm called the GOP has been defeated and POTUS is jailed the damage to our relationship with MX can be mended.,infrastructure_and_utility_damage,MX,Country,3,México,23.6585116,-102.0077097,Hurricane_harvey
list of shelters in houston if youve been displaced by the hurricane,displaced_people_and_evacuations,houston,City/town,3,"Houston, Harris County, Texas, United States",29.7589382,-95.3676974,Hurricane_harvey
#Mexico Offers Aid for #Harvey Victims Despite #Trump’s #BorderWall Rhetoric #NoBanNoWall #Border #Harvey2017 #news,rescue_volunteering_or_donation_effort,Mexico,Country,3,México,23.6585116,-102.0077097,Hurricane_harvey
"It is still raining in parts of Texas, but these photos show some of the extent of #HurricaneHarvey damage so far",infrastructure_and_utility_damage,Texas,State,3,"Texas, United States",31.2638905,-98.5456116,Hurricane_harvey
"Sour Lake, Texas - still not federal disaster area! #HardinCounty #HurricaneHarvey @0000000000000 @000000000 @000000000000000 @000",infrastructure_and_utility_damage,Sour Lake,City/town,3,"Sour Lake, Hardin County, United States",30.1402122,-94.4110239,Hurricane_harvey
"Sour Lake, Texas - still not federal disaster area! #HardinCounty #HurricaneHarvey @0000000000000 @000000000 @000000000000000 @000",infrastructure_and_utility_damage,Texas,State,3,"Texas, United States",31.2638905,-98.5456116,Hurricane_harvey
Rainbow Bridge between Bridge City & Port Arthur is now CLOSED due to high water at the foot of the bridge. STAY HOME IF POSSIBLE #Harvey,infrastructure_and_utility_damage,Port Arthur,City/town,3,"Port Arthur, Jefferson County, Texas, United States",29.8988618,-93.9288723,Hurricane_harvey
"RT @0000000000 2 dead, up to 14 injured as Harvey churns deeper into Texas; weather prevents crews from reaching hardest-hit parts /",injured_or_dead_people,Texas,State,3,"Texas, United States",31.2638905,-98.5456116,Hurricane_harvey
The State Bar of Texas offers a free legal hotline and disaster relief resources for #HurricaneHarvey survivors:,rescue_volunteering_or_donation_effort,Texas,State,3,"Texas, United States",31.2638905,-98.5456116,Hurricane_harvey
"#Harvey Live Updates: Blasts at Plant in Crosby, Texas, Underscore Worries About Storm Damage This is really awful",infrastructure_and_utility_damage,Crosby,City/town,3,"Crosby County, United States",33.5778818,-101.2855737,Hurricane_harvey
"#Harvey Live Updates: Blasts at Plant in Crosby, Texas, Underscore Worries About Storm Damage This is really awful",infrastructure_and_utility_damage,Texas,State,3,"Texas, United States",31.2638905,-98.5456116,Hurricane_harvey
JUST IN: Weve been officially deployed by @0000 to assist with Hurricane #Harvey aftermath. @000000000000 is sending 2 planes to TX today.,rescue_volunteering_or_donation_effort,TX,State,3,"Texas, United States",31.2638905,-98.5456116,Hurricane_harvey
These people are out helping with rescue in #PortArthur. #HurricaneHarvey,rescue_volunteering_or_donation_effort,PortArthur,City/town,3,"Port Arthur, Jefferson County, Texas, United States",29.8988618,-93.9288723,Hurricane_harvey
BREAKING: The main levee in Brazoria County just broke EVACUATE NOW! #HoustonStrong #HurricaneHarvey #HarveyRescue #HarveyRelief #HarveySOS,displaced_people_and_evacuations,Brazoria,County,3,"Brazoria County, United States",29.18161,-95.4993375,Hurricane_harvey
"Hurricane #Harvey rolls over Texas coast, smashes homes and businesses: #Denver7",infrastructure_and_utility_damage,Texas,State,3,"Texas, United States",31.2638905,-98.5456116,Hurricane_harvey
St Theresa parish in Sugar Land is now a shelter. #tour_archgh @000000 #harvey,rescue_volunteering_or_donation_effort,Sugar Land,City/town,3,"Sugar Land, Fort Bend County, Texas, United States",29.6196787,-95.6349463,Hurricane_harvey
Five Dead as Flood Waters Rise in Houston via @0000000000000 #HurricaneHarvey #texas #flooding #Houston,injured_or_dead_people,Houston,City/town,3,"Houston, Harris County, Texas, United States",29.7589382,-95.3676974,Hurricane_harvey
Five Dead as Flood Waters Rise in Houston via @0000000000000 #HurricaneHarvey #texas #flooding #Houston,injured_or_dead_people,texas,State,3,"Texas, United States",31.2638905,-98.5456116,Hurricane_harvey
Five Dead as Flood Waters Rise in Houston via @0000000000000 #HurricaneHarvey #texas #flooding #Houston,injured_or_dead_people,Houston,City/town,3,"Houston, Harris County, Texas, United States",29.7589382,-95.3676974,Hurricane_harvey
"Reports: At least 2 dead as Harvey triggers catastrophic damage, flooding in Texas via FOX NEWS",injured_or_dead_people,Texas,State,3,"Texas, United States",31.2638905,-98.5456116,Hurricane_harvey
#DonaldTrump and #MelaniaTrump visit #Texas to survey the damage from #HurricaneHarvey Its,infrastructure_and_utility_damage,Texas,State,3,"Texas, United States",31.2638905,-98.5456116,Hurricane_harvey
Good move: Tampa Bay Rays to donate revenue from Rangers-Astros series to Hurricane Harvey relief efforts,rescue_volunteering_or_donation_effort,Tampa Bay,City/town,3,"Tampa Bay, Calle N, Bajos de Haina, San Cristóbal, 00809, República Dominicana",18.40952395,-70.04029401753886,Hurricane_harvey
"Dangerous flooding! Friend posted this pic of I-10 in the golden triangle, thats Beaumont, Port Arthur & Orange, TX. #devastating #harvey",infrastructure_and_utility_damage,Beaumont,City/town,3,"Beaumont, Jefferson County, United States",30.0860459,-94.1018461,Hurricane_harvey
"Dangerous flooding! Friend posted this pic of I-10 in the golden triangle, thats Beaumont, Port Arthur & Orange, TX. #devastating #harvey",infrastructure_and_utility_damage,Port Arthur,City/town,3,"Port Arthur, Jefferson County, Texas, United States",29.8988618,-93.9288723,Hurricane_harvey
"Dangerous flooding! Friend posted this pic of I-10 in the golden triangle, thats Beaumont, Port Arthur & Orange, TX. #devastating #harvey",infrastructure_and_utility_damage,Orange,City/town,3,"Orange County, United States",30.1228634,-93.9041169,Hurricane_harvey
"Dangerous flooding! Friend posted this pic of I-10 in the golden triangle, thats Beaumont, Port Arthur & Orange, TX. #devastating #harvey",infrastructure_and_utility_damage,TX,State,3,"Texas, United States",31.2638905,-98.5456116,Hurricane_harvey
Damage in Galveston #HurricaneHarvey #CBS,infrastructure_and_utility_damage,Galveston,City/town,3,"Galveston, Galveston County, United States",29.299328,-94.7945882,Hurricane_harvey
The destruction of #hurricaneharvey on Houston and the surrounding areas is devastatingMy,infrastructure_and_utility_damage,Houston,City/town,3,"Houston, Harris County, Texas, United States",29.7589382,-95.3676974,Hurricane_harvey
Texas set to impose new insurance restrictions as residents face damage from Hurricane Harvey - AOL Finance,infrastructure_and_utility_damage,Texas,State,3,"Texas, United States",31.2638905,-98.5456116,Hurricane_harvey
Tonight all revenue from #ParksOnTap (including #CultureOnTap in City Hall Courtyard) will be donated to Hurricane Harvey recovery. Join us!,rescue_volunteering_or_donation_effort,City Hall Courtyard,Human-made Point-of-Interest,2,"Ustler Hall Courtyard, Fletcher Drive, Gainesville, Alachua County, Florida, 32603, United States",29.6504149,-82.34643655690424,Hurricane_harvey
Watch flood waters rise as Hurricane Harvey pummels Houston,caution_and_advice,Houston,City/town,3,"Houston, Harris County, Texas, United States",29.7589382,-95.3676974,Hurricane_harvey
And Corpus Christi! Im sure both food banks could use some help!,rescue_volunteering_or_donation_effort,Corpus Christi,City/town,3,"Corpus Christi, Nueces County, United States",27.7635302,-97.4033191,Hurricane_harvey
Gearing up for #Harvey. Our crews are packed and driving to Texas to support @000000000 with restoration and relief. #ThankaLineman,rescue_volunteering_or_donation_effort,Texas,State,3,"Texas, United States",31.2638905,-98.5456116,Hurricane_harvey
"This is not Houston, this is in Port Arthur, TX on Wednesday morning. The footprint of damage from #Harvey is so large #TXFlood",infrastructure_and_utility_damage,Houston,City/town,3,"Houston, Harris County, Texas, United States",29.7589382,-95.3676974,Hurricane_harvey
"This is not Houston, this is in Port Arthur, TX on Wednesday morning. The footprint of damage from #Harvey is so large #TXFlood",infrastructure_and_utility_damage,Port Arthur,City/town,3,"Port Arthur, Jefferson County, Texas, United States",29.8988618,-93.9288723,Hurricane_harvey
"This is not Houston, this is in Port Arthur, TX on Wednesday morning. The footprint of damage from #Harvey is so large #TXFlood",infrastructure_and_utility_damage,TX,State,3,"Texas, United States",31.2638905,-98.5456116,Hurricane_harvey
"South Texas, we’ve got your back! @0000000 is pledging 10 MILLION DOLLARS to aid in #HurricaneHarvey relief.",rescue_volunteering_or_donation_effort,Texas,State,3,"Texas, United States",31.2638905,-98.5456116,Hurricane_harvey
Vanessa Carlton offers to replace damaged piano after seeing #Houston #HurricaneHarvey #VanessaCarlton #Culture,rescue_volunteering_or_donation_effort,Houston,City/town,3,"Houston, Harris County, Texas, United States",29.7589382,-95.3676974,Hurricane_harvey
"Governor Abbott visits Coastal Bend, surveys storm damage left by Hurricane Harvey",infrastructure_and_utility_damage,Coastal Bend,Natural Point-of-Interest,3,"Coastal Meadow, Seven Meadows, Fort Bend County, 25826, United States",29.7079265,-95.7907425,Hurricane_harvey
"#BREAKINGNEWS: #Texas #NationalGuard and partners rescue 1,000 from #Harvey floods in #CypressCreek #TMDHarvey",rescue_volunteering_or_donation_effort,Texas,State,3,"Texas, United States",31.2638905,-98.5456116,Hurricane_harvey
